SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,ACCEPT_DEPOSIT_INTERBANK,ACCOUNTS_PAYABLE,ACCOUNTS_RECE,ACCRUED_EXPENSE,ADVANCE_RECEIVABLES,AGENT_TRADE_SECURITY,AGENT_UNDERWRITE_SECURITY,AMORTIZE_COST_FINASSET,AMORTIZE_COST_FINLIAB,AMORTIZE_COST_NCFINASSET,AMORTIZE_COST_NCFINLIAB,APPOINT_FVTPL_FINASSET,APPOINT_FVTPL_FINLIAB,ASSET_BALANCE,ASSET_OTHER,ASSIGN_CASH_DIVIDEND,AVAILABLE_SALE_FINASSET,BOND_PAYABLE,BORROW_FUND,BUY_RESALE_FINASSET,CAPITAL_RESERVE,CIP,CONSUMPTIVE_BIOLOGICAL_ASSET,CONTRACT_ASSET,CONTRACT_LIAB,CONVERT_DIFF,CREDITOR_INVEST,CURRENT_ASSET_BALANCE,CURRENT_ASSET_OTHER,CURRENT_LIAB_BALANCE,CURRENT_LIAB_OTHER,DEFER_INCOME,DEFER_INCOME_1YEAR,DEFER_TAX_ASSET,DEFER_TAX_LIAB,DERIVE_FINASSET,DERIVE_FINLIAB,DEVELOP_EXPENSE,DIV_HOLDSALE_ASSET,DIV_HOLDSALE_LIAB,DIVIDEND_PAYABLE,DIVIDEND_RECE,EQUITY_BALANCE,EQUITY_OTHER,EXPORT_REFUND_RECE,FEE_COMMISSION_PAYABLE,FIN_FUND,FINANCE_RECE,FIXED_ASSET,FIXED_ASSET_DISPOSAL,FVTOCI_FINASSET,FVTOCI_NCFINASSET,FVTPL_FINASSET,FVTPL_FINLIAB,GENERAL_RISK_RESERVE,GOODWILL,HOLD_MATURITY_INVEST,HOLDSALE_ASSET,HOLDSALE_LIAB,INSURANCE_CONTRACT_RESERVE,INTANGIBLE_ASSET,INTEREST_PAYABLE,INTEREST_RECE,INTERNAL_PAYABLE,INTERNAL_RECE,INVENTORY,INVEST_REALESTATE,LEASE_LIAB,LEND_FUND,LIAB_BALANCE,LIAB_EQUITY_BALANCE,LIAB_EQUITY_OTHER,LIAB_OTHER,LOAN_ADVANCE,LOAN_PBC,LONG_EQUITY_INVEST,LONG_LOAN,LONG_PAYABLE,LONG_PREPAID_EXPENSE,LONG_RECE,LONG_STAFFSALARY_PAYABLE,MINORITY_EQUITY,MONETARYFUNDS,NONCURRENT_ASSET_1YEAR,NONCURRENT_ASSET_BALANCE,NONCURRENT_ASSET_OTHER,NONCURRENT_LIAB_1YEAR,NONCURRENT_LIAB_BALANCE,NONCURRENT_LIAB_OTHER,NOTE_ACCOUNTS_PAYABLE,NOTE_ACCOUNTS_RECE,NOTE_PAYABLE,NOTE_RECE,OIL_GAS_ASSET,OTHER_COMPRE_INCOME,OTHER_CREDITOR_INVEST,OTHER_CURRENT_ASSET,OTHER_CURRENT_LIAB,OTHER_EQUITY_INVEST,OTHER_EQUITY_OTHER,OTHER_EQUITY_TOOL,OTHER_NONCURRENT_ASSET,OTHER_NONCURRENT_FINASSET,OTHER_NONCURRENT_LIAB,OTHER_PAYABLE,OTHER_RECE,PARENT_EQUITY_BALANCE,PARENT_EQUITY_OTHER,PERPETUAL_BOND,PERPETUAL_BOND_PAYBALE,PREDICT_CURRENT_LIAB,PREDICT_LIAB,PREFERRED_SHARES,PREFERRED_SHARES_PAYBALE,PREMIUM_RECE,PREPAYMENT,PRODUCTIVE_BIOLOGY_ASSET,PROJECT_MATERIAL,RC_RESERVE_RECE,REINSURE_PAYABLE,REINSURE_RECE,SELL_REPO_FINASSET,SETTLE_EXCESS_RESERVE,SHARE_CAPITAL,SHORT_BOND_PAYABLE,SHORT_FIN_PAYABLE,SHORT_LOAN,SPECIAL_PAYABLE,SPECIAL_RESERVE,STAFF_SALARY_PAYABLE,SUBSIDY_RECE,SURPLUS_RESERVE,TAX_PAYABLE,TOTAL_ASSETS,TOTAL_CURRENT_ASSETS,TOTAL_CURRENT_LIAB,TOTAL_EQUITY,TOTAL_LIAB_EQUITY,TOTAL_LIABILITIES,TOTAL_NONCURRENT_ASSETS,TOTAL_NONCURRENT_LIAB,TOTAL_OTHER_PAYABLE,TOTAL_OTHER_RECE,TOTAL_PARENT_EQUITY,TRADE_FINASSET,TRADE_FINASSET_NOTFVTPL,TRADE_FINLIAB,TRADE_FINLIAB_NOTFVTPL,TREASURY_SHARES,UNASSIGN_RPOFIT,UNCONFIRM_INVEST_LOSS,USERIGHT_ASSET,ACCEPT_DEPOSIT_INTERBANK_YOY,ACCOUNTS_PAYABLE_YOY,ACCOUNTS_RECE_YOY,ACCRUED_EXPENSE_YOY,ADVANCE_RECEIVABLES_YOY,AGENT_TRADE_SECURITY_YOY,AGENT_UNDERWRITE_SECURITY_YOY,AMORTIZE_COST_FINASSET_YOY,AMORTIZE_COST_FINLIAB_YOY,AMORTIZE_COST_NCFINASSET_YOY,AMORTIZE_COST_NCFINLIAB_YOY,APPOINT_FVTPL_FINASSET_YOY,APPOINT_FVTPL_FINLIAB_YOY,ASSET_BALANCE_YOY,ASSET_OTHER_YOY,ASSIGN_CASH_DIVIDEND_YOY,AVAILABLE_SALE_FINASSET_YOY,BOND_PAYABLE_YOY,BORROW_FUND_YOY,BUY_RESALE_FINASSET_YOY,CAPITAL_RESERVE_YOY,CIP_YOY,CONSUMPTIVE_BIOLOGICAL_ASSET_YOY,CONTRACT_ASSET_YOY,CONTRACT_LIAB_YOY,CONVERT_DIFF_YOY,CREDITOR_INVEST_YOY,CURRENT_ASSET_BALANCE_YOY,CURRENT_ASSET_OTHER_YOY,CURRENT_LIAB_BALANCE_YOY,CURRENT_LIAB_OTHER_YOY,DEFER_INCOME_1YEAR_YOY,DEFER_INCOME_YOY,DEFER_TAX_ASSET_YOY,DEFER_TAX_LIAB_YOY,DERIVE_FINASSET_YOY,DERIVE_FINLIAB_YOY,DEVELOP_EXPENSE_YOY,DIV_HOLDSALE_ASSET_YOY,DIV_HOLDSALE_LIAB_YOY,DIVIDEND_PAYABLE_YOY,DIVIDEND_RECE_YOY,EQUITY_BALANCE_YOY,EQUITY_OTHER_YOY,EXPORT_REFUND_RECE_YOY,FEE_COMMISSION_PAYABLE_YOY,FIN_FUND_YOY,FINANCE_RECE_YOY,FIXED_ASSET_DISPOSAL_YOY,FIXED_ASSET_YOY,FVTOCI_FINASSET_YOY,FVTOCI_NCFINASSET_YOY,FVTPL_FINASSET_YOY,FVTPL_FINLIAB_YOY,GENERAL_RISK_RESERVE_YOY,GOODWILL_YOY,HOLD_MATURITY_INVEST_YOY,HOLDSALE_ASSET_YOY,HOLDSALE_LIAB_YOY,INSURANCE_CONTRACT_RESERVE_YOY,INTANGIBLE_ASSET_YOY,INTEREST_PAYABLE_YOY,INTEREST_RECE_YOY,INTERNAL_PAYABLE_YOY,INTERNAL_RECE_YOY,INVENTORY_YOY,INVEST_REALESTATE_YOY,LEASE_LIAB_YOY,LEND_FUND_YOY,LIAB_BALANCE_YOY,LIAB_EQUITY_BALANCE_YOY,LIAB_EQUITY_OTHER_YOY,LIAB_OTHER_YOY,LOAN_ADVANCE_YOY,LOAN_PBC_YOY,LONG_EQUITY_INVEST_YOY,LONG_LOAN_YOY,LONG_PAYABLE_YOY,LONG_PREPAID_EXPENSE_YOY,LONG_RECE_YOY,LONG_STAFFSALARY_PAYABLE_YOY,MINORITY_EQUITY_YOY,MONETARYFUNDS_YOY,NONCURRENT_ASSET_1YEAR_YOY,NONCURRENT_ASSET_BALANCE_YOY,NONCURRENT_ASSET_OTHER_YOY,NONCURRENT_LIAB_1YEAR_YOY,NONCURRENT_LIAB_BALANCE_YOY,NONCURRENT_LIAB_OTHER_YOY,NOTE_ACCOUNTS_PAYABLE_YOY,NOTE_ACCOUNTS_RECE_YOY,NOTE_PAYABLE_YOY,NOTE_RECE_YOY,OIL_GAS_ASSET_YOY,OTHER_COMPRE_INCOME_YOY,OTHER_CREDITOR_INVEST_YOY,OTHER_CURRENT_ASSET_YOY,OTHER_CURRENT_LIAB_YOY,OTHER_EQUITY_INVEST_YOY,OTHER_EQUITY_OTHER_YOY,OTHER_EQUITY_TOOL_YOY,OTHER_NONCURRENT_ASSET_YOY,OTHER_NONCURRENT_FINASSET_YOY,OTHER_NONCURRENT_LIAB_YOY,OTHER_PAYABLE_YOY,OTHER_RECE_YOY,PARENT_EQUITY_BALANCE_YOY,PARENT_EQUITY_OTHER_YOY,PERPETUAL_BOND_PAYBALE_YOY,PERPETUAL_BOND_YOY,PREDICT_CURRENT_LIAB_YOY,PREDICT_LIAB_YOY,PREFERRED_SHARES_PAYBALE_YOY,PREFERRED_SHARES_YOY,PREMIUM_RECE_YOY,PREPAYMENT_YOY,PRODUCTIVE_BIOLOGY_ASSET_YOY,PROJECT_MATERIAL_YOY,RC_RESERVE_RECE_YOY,REINSURE_PAYABLE_YOY,REINSURE_RECE_YOY,SELL_REPO_FINASSET_YOY,SETTLE_EXCESS_RESERVE_YOY,SHARE_CAPITAL_YOY,SHORT_BOND_PAYABLE_YOY,SHORT_FIN_PAYABLE_YOY,SHORT_LOAN_YOY,SPECIAL_PAYABLE_YOY,SPECIAL_RESERVE_YOY,STAFF_SALARY_PAYABLE_YOY,SUBSIDY_RECE_YOY,SURPLUS_RESERVE_YOY,TAX_PAYABLE_YOY,TOTAL_ASSETS_YOY,TOTAL_CURRENT_ASSETS_YOY,TOTAL_CURRENT_LIAB_YOY,TOTAL_EQUITY_YOY,TOTAL_LIAB_EQUITY_YOY,TOTAL_LIABILITIES_YOY,TOTAL_NONCURRENT_ASSETS_YOY,TOTAL_NONCURRENT_LIAB_YOY,TOTAL_OTHER_PAYABLE_YOY,TOTAL_OTHER_RECE_YOY,TOTAL_PARENT_EQUITY_YOY,TRADE_FINASSET_NOTFVTPL_YOY,TRADE_FINASSET_YOY,TRADE_FINLIAB_NOTFVTPL_YOY,TRADE_FINLIAB_YOY,TREASURY_SHARES_YOY,UNASSIGN_RPOFIT_YOY,UNCONFIRM_INVEST_LOSS_YOY,USERIGHT_ASSET_YOY,OPINION_TYPE,OSOPINION_TYPE,LISTING_STATE
300750.SZ,300750,宁德时代,10554205,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-03-15 00:00:00,2025-03-15 00:00:00,CNY,,130977408000.0,64135510000.0,,,,,,,,,,,-1000,,,,11922623000.0,,,116756136000.0,29754703000.0,,400626000.0,27834446000.0,,,1000,,1000,,22041069000.0,,24118834000.0,1231236000.0,,2116017000.0,,,,5400161000.0,65217000.0,0,,,,,53309701000.0,112589053000.0,,,,,,,894757000.0,,,,,14419804000.0,,,,,59835533000.0,,662814000.0,,-1000,,,,,,54791525000.0,81238456000.0,1606480000.0,4593980000.0,151342000.0,,26526141000.0,303511993000.0,72972000.0,0,,22881417000.0,0,,198333731000.0,64265913000.0,67356323000.0,130403000.0,,-348637000.0,,6286465000.0,2058196000.0,11900901000.0,,,19275483000.0,3135658000.0,5400795000.0,,,1000,,,,,71926943000.0,,,,5969685000.0,,,,,,,,4403466000,,,19696282000.0,,35551000.0,18653079000.0,,2194779000.0,9436442000.0,786658123000.0,510142089000.0,317171534000.0,273456174000.0,786658123000.0,513201949000.0,276516035000.0,196030416000.0,16161923000.0,2206947000.0,246930033000.0,,14282253000.0,,,2712804000.0,126601541000.0,,889995000.0,,11.9094155925,0.1795939437,,,,,,,,,,,,,,,-38.0224862341,,,32.8174697109,18.9621527059,,71.2340360055,16.0622027397,,,200.0,,200.0,,,2.7604194082,38.6491687402,-9.7933484064,,-46.3131975613,,,,17951.0796897981,-84.6903059967,-100.0,,,,,-3.5804709405,,-2.4256490885,,,,,,26.3991738736,,,,,-8.0127707058,,,,,31.6980188137,,133.9651812945,,,,,,,,9.5223877399,-2.6489550226,5.6716763492,-2.1679039478,1438.0284552846,,19.6213022373,14.8333377253,28.4085310058,,,226.4635232421,-100.0,,1.9429163817,-2.2902437073,-13.1053676478,-92.5557379155,,-122.8132281742,,-24.1317157503,-1.5983721771,-15.7656205077,,,-8.8417287564,11.3439789219,-82.7678928612,,,,,,,,39.2882592242,,,,-14.2640545074,,,,,,,,0.1005901059,,,29.7428788015,,280.0213789417,25.6416788319,,0.1009319674,-19.6339479055,9.6895118058,13.4183408031,10.5123179872,24.3643147537,9.6895118058,3.2007928091,3.4168579054,-6.7781748174,18.3676624626,-35.8177716047,24.8962955742,183783.777520278,,,,72.4635912146,22.6228869288,,135.4895299179,标准无保留意见,,0
300750.SZ,300750,宁德时代,10554205,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-03-16 00:00:00,2025-03-15 00:00:00,CNY,,117038774000.0,64020533000.0,,,,,,,,,,,0,,,,19237014000.0,,,87907213000.0,25011907000.0,,233964000.0,23982352000.0,,,-1000,,-1000,,21448987000.0,,17395585000.0,1364906000.0,,3941410000.0,,,,29916000.0,425985000.0,1000,,,,,55289319000.0,115387960000.0,,,,,,,707882000.0,,,,,15675876000.0,,,,,45433890000.0,,283296000.0,,0,,,,,,50027694000.0,83448982000.0,1520256000.0,4695780000.0,9840000.0,,22175098000.0,264306515000.0,56828000.0,0,,7008874000.0,1000,,194553715000.0,65772258000.0,77514941000.0,1751725000.0,,1528223000.0,,8286025000.0,2091628000.0,14128318000.0,,,21145073000.0,2816190000.0,31341466000.0,,,0,,,,,51638913000.0,,,,6962873000.0,,,,,,,,4399041000,,,15181012000.0,,9355000.0,14846251000.0,,2192566000.0,11741826000.0,717168041000.0,449788002000.0,287001069000.0,219883151000.0,717168041000.0,497284890000.0,267380039000.0,210283821000.0,13654002000.0,3438564000.0,197708052000.0,,7767000.0,,,1572972000.0,103244626000.0,,377934000.0,,23.8047323353,10.4439880534,,,,,,,,,,,,,,,0.3082998407,,,-1.1216086188,-29.3402059853,,33.7984593653,6.8504406678,,,,,-1100.0,,,7.4237864735,83.4269076105,-24.4996025585,,,,,,259.5845954132,,,,,,,191.522466546,,29.5462879501,,,,,,0.5421088842,,,,,64.3179923377,,,,,-40.7401296861,,-50.5030311862,,,,,,,,184.3256851863,41.2011640384,44.7862857143,104.6291228425,-77.7958800526,,78.4298187409,38.3489311103,-85.9236112917,,,-3.0882670068,,,-11.8727131513,6.9596298713,-38.5920402697,-50.3209467206,,-82.8891314814,,-30.4106399812,28.9510457435,-31.0519943421,,,-15.761099622,6.45987123,353.5481544095,,,,,,,,162.1613999259,,,,-56.0515810724,,,,,,,,80.1029635648,,,5.3110518419,,,56.6718253734,,80.5617033444,145.0072000883,19.3385862843,16.0040150839,-2.961965195,24.2915564769,19.3385862843,17.2722264723,25.4024859102,63.9233852296,-9.0586266459,-60.3778119923,20.2009652023,-99.6079902163,,,,519.3022587415,63.2513148767,,-55.4918305003,标准无保留意见,,0
300750.SZ,300750,宁德时代,10554205,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-03-10 00:00:00,2024-03-16 00:00:00,CNY,,94534976000.0,57966516900.0,,,,,,,,,,,0,,,,19177888600.0,,,88904372100.0,35397650600.0,,174863000.0,22444785300.0,,,0,,100,,19966701700.0,,9483660400.0,1807813000.0,575638000.0,,,,,8319600.0,,0,,,,,18965714600.0,89070834700.0,,,,,,,704065200.0,,,,,9539963200.0,,,,,76668898800.0,,572350200.0,,0,,,,,,17595207400.0,59099358400.0,1050000000.0,2294776000.0,44316100.0,,12427910400.0,191043409500.0,403711500.0,0,,7232224400.0,0,,220764444200.0,61492600600.0,126229468200.0,3526083700.0,,8931300000.0,,11907028600.0,1622032600.0,20491264200.0,,,25101316500.0,2645306600.0,6910284100.0,,,0,,,,,19697374600.0,,,,15843284400.0,,,,,,,,2442514500,,,14415402500.0,,,9476018400.0,,1214302900.0,4792441200.0,600952351900.0,387734857000.0,295761419300.0,176909162000.0,600952351900.0,424043189900.0,213217494900.0,128281770600.0,15014070600.0,8678379900.0,164481251600.0,,1981328100.0,,,253991000.0,63242753100.0,,849134000.0,,93.7816111907,144.0330868127,,,,,,,,,,,100.0,,,,20.9575887862,,,105.9702465474,14.1927494115,,126.2558953491,94.5306818122,,,100.0,,,,,65.0228043897,71.1063115592,74.0663594578,136.7856536124,,,,,26.2305031256,,,,,,,192.3928641377,,115.7967666853,,,,,,33.3833979949,,,,,112.9643175793,,,,,90.7201154445,,44.7873535304,,,,,,,,60.701008352,167.1872501309,3.9603960396,81.500042196,-92.8439593956,,53.2625324717,114.4822683604,100.1982089292,,,103.8088643284,100.0,,105.9561216163,143.8501139544,116.1250654094,140.8810119768,,112.2295933878,,124.9906811529,30.5469024587,81.2287100358,,,21.9966231453,54.2573985257,114.0254727539,,,,,,,,97.8887300578,,,,145.0078577247,,,,,,,,4.7906661738,,,18.908973363,,,84.9777654269,,4.8194292616,99.3695891605,95.3256682056,118.1534254525,98.039272033,91.0008731225,95.3256682056,97.1884062791,64.0993923015,95.2542710224,143.0950356905,178.6077612012,94.621802079,45.2615444192,,,,-42.7348332679,85.4872736384,,25.1256031863,标准无保留意见,,0
300750.SZ,300750,宁德时代,10554205,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-04-22 00:00:00,2023-03-10 00:00:00,CNY,,48784286300.0,23753548200.0,,,,,,,,,,,-100,,,,15855052000.0,,,43163696500.0,30998159500.0,,77285500.0,11537915300.0,,,-100,,0,,12099359100.0,,5542554400.0,1038576900.0,243105100.0,,,,,6590800.0,,0,,,,,6486380800.0,41275333300.0,,,,,,,527850700.0,,,,,4479606400.0,,,,,40199691900.0,,395304000.0,,0,,,,,,10949033600.0,22119078800.0,1010000000.0,1264339100.0,619282400.0,,8108903200.0,89071889700.0,201655900.0,0,,3548532800.0,-100,,107190037600.0,25217376200.0,58405751300.0,1463828000.0,,4208319800.0,,5292231900.0,1242490300.0,11306853200.0,,,20575419100.0,1714865300.0,3228720400.0,,,0,,,,,9953762700.0,,,,6466439300.0,,,,,,,,2330851200,,,12123056900.0,,,5122787800.0,,1158471200.0,2403797500.0,307666860900.0,177734938700.0,149344832600.0,92622174500.0,307666860900.0,215044686400.0,129931922300.0,65699853800.0,6176214400.0,3114909600.0,84513271300.0,,1363972900.0,,,443534900.0,34095467500.0,,678625300.0,,212.0228469432,110.328935689,,,,,,,,,,,,,,,10.2403684095,,,3.6040983059,439.0654446568,,2.6790577794,67.8186619504,,,-200.0,,,,,208.7406689035,75.0035387152,1114.4427891879,-81.7261901048,,,,,6.7716433385,,100.0,,,,,,,110.3560947509,,,,,,256.7718292229,,,,,77.9078949474,,,,,203.9756761639,,,,,,,,,,127.4853056973,264.510276116,-15.4060351177,247.7742230335,66.4037128456,,62.5872277657,30.1761641609,147.2830925362,-100.0,,163.0415865757,0.0,,242.7730186136,19.1146255104,273.5197582567,-85.1796614781,,273.4113521557,,446.0184443386,63.4836297991,466.1842929515,,,311.2919108415,,,,,-100.0,,,,,46.4282849348,,,,548.5125540733,,,,,,,,0.0591206427,,,91.3639057008,,,92.7624721413,,0.05947576,81.9598759813,96.4435903168,57.4757059761,171.6487203935,33.8572933294,96.4435903168,145.9798207718,196.9639174134,102.4865914206,40.1208677491,-5.7218423679,31.6256439529,-58.5175413613,,,,-37.5321082233,82.9065833542,,,标准无保留意见,,0
300750.SZ,300750,宁德时代,10554205,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-04-28 00:00:00,2022-04-22 00:00:00,CNY,,15634844300.0,11293523700.0,,,,,,,,,,,0,,,,14382256000.0,,,41662151600.0,5750351800.0,,75269000.0,6875227800.0,,,100,,0,,3918939200.0,,3167109900.0,85518800.0,1330347100.0,,,,,6172800.0,,-100,,,,,,19621648400.0,,,,,,,147951900.0,,,,,2517935700.0,,,,,13224641000.0,,,,0,,,,,,4813072900.0,6068163300.0,1193938600.0,363551700.0,372156600.0,,4987417100.0,68424116100.0,81548600.0,100,,1349038700.0,-100,,31271433800.0,21170680000.0,15636589500.0,9877156300.0,,1126993000.0,,969240500.0,760009000.0,1997027000.0,,,5002631600.0,,,,,100,,,,,6797704900.0,,,,997118600.0,,,,,,,,2329474000,,,6335080200.0,,,2657564900.0,,1157782600.0,1321059100.0,156618426900.0,112864989300.0,54977189800.0,69194716400.0,156618426900.0,87423710500.0,43753437600.0,32446520700.0,4407776300.0,3303956800.0,64207299400.0,,3288071500.0,,,710020600.0,18640918700.0,,,,46.2274900507,35.4377336781,,,,,,,,,,,,,,,853.5160288217,,,92.6088192325,188.0180533362,,,,,,,,-100.0,,,381.8940681756,52.3227133425,-6.2211080343,-26.5867768569,,,,,155.2127487136,,,,,,,,,12.6557713118,,,,,,8.6312e-06,,,,,9.365281734,,,,,15.1917036934,,,,,,,,,,212.4453286752,21.8368903106,36.6658890389,-7.750476196,,,23.0582509143,112.038702658,,,,25.204468265,99.9999651466,,11.2374104685,17.6901756984,-10.2387373086,2.3544848873,,81.5330763457,,-41.1803192795,,30.4731571113,,,122.4841458889,,,,,,,,,,28.5065457969,,,,85.2818616399,,,,,,,,5.4824450483,,,198.0307242182,,,67.9584158283,,5.5171911965,37.1838286764,54.5292277289,57.4239322188,20.5445069023,64.0156470107,54.5292277289,47.7647901419,47.5313729271,139.3389694541,-16.8078663202,-27.6806555566,68.3684974869,136.6224519061,,,,-33.945107316,36.5338466828,,,标准无保留意见,,0
300750.SZ,300750,宁德时代,10554205,通用,2019-12-31 00:00:00,年报,2019年报,058001001,2020-04-25 00:00:00,2021-04-28 00:00:00,CNY,,10692137500.67,8338535645.35,,6161443242.83,,,,,,,,,0,,,,1508339195.7,,,21630448577.59,1996524778.01,,,,,,0,,286915936,,813236654.86,,2079210533.02,91191949.71,1812135529.6,,,,,2418687.95,,0,,,,,,17417348593.44,,,,,,,147951887.23,,,,,2302317207.14,,,,,11480549879.88,,,,0,,,,,,1540452827.51,4980563181.26,873618580.61,394096018.07,,,4052891263.24,32269635327.07,,0,,1077468495.09,-286915936,286915936.0,28112335291.07,17988485338.2,17420197790.4,9649949692.85,,620819644.93,,1647816662.94,,1530603722.8,,,2248533970.82,,,,,0,,,,,5289773262.4,,,,538163094.42,,,,,,,,2208399700,,,2125646681.77,,,1582275521.53,,1097245469.55,962984568.04,101351976711.32,71694937173.28,45607378729.06,42187875157.72,101351976711.32,59164101553.6,29657039538.04,13556722824.54,5298308992.73,4568565748.8,38134983894.48,,1389585592.37,,286915936.0,1074894790.0,13652965292.41,,,,51.5094764247,33.9554485216,,23.3670144985,,,,,,,,,,,,,,,,1.2049354082,22.9509657923,,,,,,,,,,,33.0901299771,67.5785672976,122.503564643,253.4762076079,,,,,,,,,,,,,,50.478199189,,,,,,47.3341581559,,,,,71.027081412,,,,,62.2439886269,,,,,,,,,,59.5996405854,42.678156894,-7.3982264398,28.8617634476,,,79.1816493812,16.36585242,,,,15.9785385036,,,48.7566572444,12.6551177415,47.1160321701,-0.953935943,,284.3074174011,,53.0018027905,,,,,73.1104517918,,,,,,,,,,110.5480706148,,,,-37.7587669501,,,,,,,,0.6096671489,,,80.1254903386,,,40.9909242783,,11.2962256551,33.2783162902,37.1777147078,32.9865425711,46.7185588505,19.8513372232,37.1777147078,52.9438919197,48.4909968484,78.4109952777,81.1893053394,569.7898449286,15.7770923616,,,,,35.4281661158,43.4887627515,,,标准无保留意见,,0
300750.SZ,300750,宁德时代,10554205,通用,2018-12-31 00:00:00,年报,2018年报,058001001,2019-04-25 00:00:00,2020-04-25 00:00:00,CNY,,7057075077.4,6224857396.53,,4994400867.91,,,,,,,,,0,,,1516521098.2,,,,21372918712.25,1623838222.94,,,,,,0,,0,,611042047.22,,1240737742.63,40984489.33,512661245.82,,,,,,,0,,,,,,11574665757.11,,,,,314247518.1,,100419270.78,,,,,1346171137.42,19842845.23,92808117.05,,,7076101849.47,,,,0,,,,,,965198180.81,3490767815.96,943414523.31,305828515.4,,,2261889695.31,27731189739.92,,0,,929024032.37,0,,18898203153.95,15967748024.97,11841128076.55,9742890628.44,,-336839207.93,,1076991664.73,,,,,1298901335.85,,,,,0,,,,,2512382681.52,,,,864640798.47,,,,,,,,2195017400,,,1180092100.11,,,1122253456.83,,985878418.69,722536564.72,73883704016.51,53911422755.37,31084941868.55,35200170590.62,73883704016.51,38683533425.89,19972281261.14,7598591557.34,2924184174.56,682089431.99,32938280895.31,,,,,793701060.0,9515006632.3,,,,41.7579409034,-10.0261905563,,2358.2920774161,,,,,,,,,,,,-22.6774049236,,,,39.1956525767,-45.4055318796,,,,,,,,,,,45.6731935636,143.2603515665,-40.5953990091,3629.9213825196,,,,,,,,,,,,,,40.8196431741,,,,,,0.0,,,,,-4.4428505091,30.4998550147,77.417743428,,,107.0393435909,,,,,,,,,,22.0183269688,63.9554536021,5.4041233736,119.5301513932,,,27.8048536814,96.9413716991,,,,154.5657703789,,,37.0331395402,29.0129491662,34.3641237565,78.4956421725,,-235.5489707177,,-60.0378744728,,,,,147.3773562269,,,,,,,,,,40.4344578769,,,,182.7143744369,,,,,,,,12.2660064889,,,-47.4368980328,,,116.9410449717,,54.4649807272,65.6446400987,48.7704608545,63.204234538,73.7555173099,32.9751526206,48.7704608545,66.7994256364,20.0994712215,43.3263641727,779.818658102,377.1813117687,33.34559227,,,,,,46.2743410774,,,标准无保留意见,,0
300750.SZ,300750,宁德时代,10554205,通用,2017-12-31 00:00:00,年报,2017年报,058001001,2018-03-12 00:00:00,2019-04-25 00:00:00,CNY,,4978257325.43,6918521550.9,,203165478.74,,,,,,,,,0,,,1961291000.0,,,,15354587816.94,2974364031.46,,,,,,0,,0,,419460871.47,,510045198.34,68992112.81,13744559.02,,,,,,,0,,,,,,8219496581.74,,,,,,,100419270.78,,,,,1408760249.33,15205262.28,52310504.72,,,3417757092.32,,,,0,,,,,,791027220.9,2129095275.13,895045177.66,139310483.53,,,1769799526.51,14080936626.3,,0,,364944599.97,0,,13790972911.63,12376856841.25,8812715586.2,5458335290.35,,248500011.58,,2695030983.77,,,,,525068808.1,,,317156883.9,90630850.1,0,,,,,1789007284.61,,,,305835456.79,,,,,,,,1955193267,,,2245096000.7,,,517308034.99,,638253676.69,436196766.94,49662885758.45,33033102914.27,17890045939.15,26471239097.62,49662885758.45,23191646660.83,16629782844.18,5301600721.68,332362146.18,142941354.82,24701439571.11,,,,,,6504904798.9,,,,56.8747953034,-5.4309344087,,131.5879544489,,,,,,,,,,,,1267.7064156206,,,,32.2695990734,142.5814866397,,,,,,,,,,,3.9347196039,92.5338164967,145.2605497578,,,,,,,,,,,,,,,120.5111793587,,,,,,0.0,,,,,126.6177795803,163.2356857794,591.5283628904,,,151.34774784,,,,,,,,,,366.2476266877,604.9984354735,-5.7925722034,880.6163036425,,,485.1103826758,473.2041475113,,,,51.7370281347,,,82.2410552286,56.9399869009,100.5606833747,856.7251186815,,15759.4386113836,,-72.388969907,,,,,-6.0941751214,,,-11.9595781071,-50.6923693752,,,,,,92.2463842842,,,,202.2594188949,,,,,,,,218.787505515,,,83.0358688408,,,15.9235595261,,112.8638384098,75.6749242687,73.7174327969,51.7972975431,75.6884455345,67.6337124946,73.7174327969,81.2244489257,143.588812754,102.7868641942,-9.1947317405,-25.3068444911,59.4809457151,,,,,,119.3629008378,,,标准无保留意见,,0
